Order Date,SKU ID,Order Quantity
12/22/2022,1882CA,1
2/9/2022,2923CA,4
10/13/2022,2994CA,1
6/26/2022,2223AA,1
2/5/2022,2236CA,6
11/9/2022,2041CA,20
4/25/2023,3053AA,5
5/13/2022,2867AA,23
1/11/2023,1971AA,50
1/31/2023,2013AA,60
6/2/2022,1116CA,5402
5/1/2022,1479CA,3
4/29/2023,2016CA,20
4/24/2022,2044CA,6
12/17/2022,2039CA,2
12/13/2022,2066AA,2
8/9/2022,2053BA,3
9/21/2022,3075AA,14
3/10/2022,3365CA,1
12/7/2022,2935BA,5
3/26/2022,2498BA,1
5/19/2022,3193AA,1
7/16/2022,2953BA,110
2/27/2022,2564BA,42
1/29/2023,2044CA,2
12/5/2022,1571AA,15
2/18/2022,1582CA,1
3/3/2022,2189CA,6
8/6/2022,2953CA,1
5/24/2023,1441AA,1
8/6/2022,1161AA,300
3/18/2022,1077CA,2575
5/17/2022,1994AA,5
9/18/2022,2060AA,11
3/31/2022,2021CA,7
5/27/2022,1945AA,1
3/25/2022,2016CA,130
12/18/2022,3413AA,26
11/11/2022,1445BA,2
4/4/2023,3448CA,4
10/29/2022,3420AA,2
5/7/2022,3025CA,1
12/5/2022,3448CA,50
2/26/2022,3533CA,1000
11/14/2022,2930CA,1
1/18/2023,1967BA,390
3/26/2023,1193BA,2
6/11/2022,1945AA,1
2/22/2023,2938CA,1
5/21/2022,2277AA,163
11/5/2022,1009AA,695
12/20/2022,3461CA,1
1/29/2023,2326CA,210
9/5/2022,2673BA,735
5/14/2022,3193AA,6
5/27/2023,2277AA,34
8/22/2022,3462AA,40
2/2/2022,1511CA,10
3/4/2022,3084CA,1
2/25/2023,1624CA,3
2/22/2023,1630BA,8
7/17/2022,3619CA,150
3/17/2023,3533CA,2500
12/26/2022,1964BA,255
2/27/2023,3423CA,1
5/8/2023,1367CA,1
1/30/2023,1993AA,545
2/15/2022,1445BA,1
1/24/2023,1993AA,15
4/30/2022,1499CA,2
2/19/2023,2564BA,25
2/8/2022,2396CA,1335
11/22/2022,1009AA,305
3/28/2023,2053BA,3
12/8/2022,3177CA,67.5
12/14/2022,1445BA,3
8/7/2022,3495CA,20
2/12/2022,3512AA,1300
7/9/2022,1992AA,30
10/11/2022,2513CA,1
2/22/2022,1083AA,7291
9/22/2022,1009AA,248
7/15/2022,1116CA,6147
11/22/2022,1971AA,235
6/14/2022,1193BA,69
7/20/2022,3413AA,5
5/12/2023,2331CA,170
3/21/2023,1163CA,90
4/21/2022,2336BA,227
2/13/2022,2212CA,3
3/20/2023,1497CA,30
5/13/2022,1479CA,4
10/17/2022,2729AA,53
3/4/2023,2501CA,35
3/21/2022,1077CA,30
3/7/2023,3502BA,23
6/12/2023,2876CA,6
3/21/2022,3365CA,15
10/11/2022,2727CA,61
9/13/2022,3533CA,7000
3/10/2023,1083AA,5187
10/16/2022,1964BA,320
5/7/2022,3533CA,116
4/3/2023,3143CA,15
3/4/2022,2200CA,4
11/27/2022,2752AA,226
10/23/2022,3619CA,200
11/19/2022,3619CA,5838
12/6/2022,2317CA,969
10/30/2022,2501CA,680
12/7/2022,1993AA,282.5
1/9/2023,2714CA,869
3/13/2022,1970CA,21
4/7/2023,2189CA,6
4/20/2023,1601AA,2
2/2/2023,3125AA,4
12/1/2022,3413AA,6
12/25/2022,1908AA,1
1/9/2023,1956AA,1
6/7/2023,2923CA,69
4/14/2023,3399AA,1
5/1/2023,2200CA,5
1/23/2023,3512AA,2000
3/23/2022,2923CA,2
4/20/2023,2621AA,5
10/28/2022,2988AA,2
3/6/2023,2331CA,80
1/9/2023,2066AA,1
5/7/2022,3619CA,1479
5/6/2023,2227AA,3
2/2/2022,3420AA,2
8/1/2022,1908AA,1
7/13/2022,3084CA,1
5/7/2023,2044CA,8
9/29/2022,2876CA,6
2/2/2023,3003AA,1
10/9/2022,3053AA,1
9/22/2022,3404CA,15
5/15/2023,2039CA,1
3/18/2023,1193BA,27
7/7/2022,3120BA,3
11/30/2022,3027CA,1
5/1/2023,3125AA,4
11/28/2022,2041CA,2
4/16/2023,3619CA,3570
2/5/2022,2840AA,332
2/4/2023,1695CA,3
1/29/2023,2060AA,2
3/14/2023,1511CA,18
6/1/2023,2236CA,2
4/21/2022,1624CA,1
4/9/2022,3365CA,4
8/9/2022,1499CA,2
8/31/2022,1234BA,50
8/21/2022,1990AA,118
4/10/2023,2840AA,2653
3/1/2022,3079BA,444
12/3/2022,1945AA,1
8/4/2022,1382CA,11
1/3/2023,2054AA,10
2/21/2023,1083AA,2601
2/13/2022,2876CA,1
9/27/2022,3075AA,1
7/29/2022,2923CA,127
9/7/2022,2293AA,188
9/25/2022,1956AA,1
4/20/2022,3345AA,20
8/25/2022,2513CA,1
6/15/2022,3407CA,1
7/24/2022,2923CA,5
11/24/2022,3495CA,20
4/10/2022,2173CA,21
1/14/2023,2016CA,70
4/22/2023,1907AA,2
4/20/2023,2173CA,11
7/18/2022,1624AA,5
2/6/2023,2501CA,893
9/14/2022,2142CA,2
11/28/2022,2025AA,4
4/10/2022,3084CA,1
8/14/2022,2930CA,5
2/6/2023,1499AA,120
10/9/2022,1967BA,11
4/16/2022,2763CA,107
4/12/2022,3143CA,5
7/21/2022,2096BA,3
1/15/2023,3502BA,2
4/30/2023,1193BA,7
11/7/2022,1499AA,250
12/28/2022,2317CA,1306
4/19/2023,1130AA,981
4/13/2022,2923CA,1
3/20/2022,1995AA,793.5
5/27/2023,3495CA,50
8/14/2022,2673BA,1500
4/26/2023,1499AA,302
5/8/2022,3461CA,5
6/27/2022,2923CA,82
4/10/2022,2013AA,55
7/10/2022,2714CA,12
3/7/2022,1695CA,1
8/6/2022,3590BA,4
4/27/2023,1695CA,1
7/9/2022,2170BA,2
4/12/2022,1630BA,2
2/9/2023,3619CA,2000
4/25/2023,1499CA,2
8/19/2022,1630BA,3
6/12/2022,2953CA,1
10/18/2022,3404CA,5
4/16/2023,1497CA,255
2/5/2022,2923CA,10
5/21/2022,3025CA,1
9/21/2022,2212CA,2
4/25/2023,1077CA,1802
2/9/2022,1009AA,284
4/20/2022,2501CA,726
5/22/2023,2053BA,7
7/16/2022,2513CA,1
1/19/2023,2564BA,33
4/9/2023,2930CA,29
10/5/2022,3462AA,100
3/4/2023,3120BA,3
2/13/2023,1163CA,55
7/9/2022,3143CA,5
2/16/2022,2621AA,1
11/30/2022,2229CA,3
9/5/2022,2766AA,483
9/16/2022,3143CA,3
5/25/2023,1499AA,555
2/12/2023,3420AA,2
4/22/2023,3177CA,67.5
6/1/2023,1872CA,3
3/30/2022,2255CA,1
5/4/2022,3533CA,4000
8/18/2022,2956AA,7
5/3/2022,1009AA,305
5/7/2022,2044CA,8
1/31/2023,3053AA,21
2/15/2023,1993AA,352.5
1/25/2023,2977BA,2
7/25/2022,3160BA,5
5/2/2023,2727CA,90
10/4/2022,2331CA,220
5/24/2023,1953AA,1
7/9/2022,2189CA,6
12/22/2022,3448CA,80
3/16/2023,2060AA,6
3/18/2022,2317CA,52
3/13/2023,3551CA,53
12/17/2022,3420AA,2
2/10/2023,1624CA,1
5/30/2023,3551CA,600
6/30/2022,1967BA,400
7/16/2022,3084CA,1
5/15/2023,2935BA,36
1/23/2023,3502BA,2
2/26/2022,1126CA,9445
11/15/2022,1009AA,326
2/15/2022,2212AA,4
6/25/2022,2096BA,2
10/11/2022,2621AA,2
4/15/2022,1193BA,129
3/2/2023,2564BA,31
4/26/2022,1906CA,1
7/17/2022,1403CA,1
9/2/2022,2935BA,3
10/12/2022,3143CA,2
2/27/2022,2923CA,1
10/7/2022,1479CA,10
2/27/2022,2342CA,63
1/28/2023,3143CA,6
7/27/2022,1624CA,10
7/5/2022,2291AA,182
6/1/2023,1695CA,1
5/28/2023,1317CA,1
3/14/2023,3193AA,1
2/16/2022,3619CA,5880
1/31/2023,1964BA,830
6/1/2023,3399AA,1
9/28/2022,2867AA,7
5/6/2023,1379CA,8
5/10/2023,3533CA,2640
1/27/2023,3404CA,8
2/4/2023,3420AA,1
4/10/2022,2564BA,84
5/26/2023,2016CA,155
3/9/2023,2513CA,2
3/8/2023,1970CA,37.5
11/22/2022,1624AA,3
5/9/2023,2513CA,1
4/8/2023,1499AA,61
3/15/2023,3502BA,1
5/25/2023,1624CA,1
3/11/2023,1956AA,3
1/12/2023,2331CA,3500
10/7/2022,3590BA,28
1/23/2023,1224AA,40
2/27/2023,1403CA,1
12/8/2022,3365CA,30
7/17/2022,2606AA,3
8/19/2022,2513CA,1
5/27/2022,1083AA,950
5/6/2023,1945AA,2
5/25/2023,3084CA,1
12/1/2022,3250CA,250
4/4/2023,1514BA,6
5/10/2022,3462AA,50
5/21/2023,1385CA,8
6/13/2022,2513CA,1
8/20/2022,3551CA,158
3/16/2022,2680BA,20
11/19/2022,1964BA,220
11/14/2022,2867AA,2
10/17/2022,1009AA,630
11/12/2022,1130AA,250
4/6/2022,1993AA,330
8/4/2022,1511CA,204
5/28/2023,2847BA,133
4/26/2023,3413AA,3
12/18/2022,2923CA,4
4/18/2022,1956CA,1
7/13/2022,2173CA,11
12/7/2022,2212AA,6
8/1/2022,3084CA,1
5/17/2023,2923CA,14
11/25/2022,1990AA,15
7/29/2022,1382CA,13
2/25/2023,1695CA,1
10/16/2022,3494AA,60
5/24/2023,3590BA,4
9/8/2022,1385CA,10
8/22/2022,1630BA,3
5/23/2022,1116CA,1575
3/28/2022,2060AA,2
2/7/2022,2336BA,22
5/5/2022,3551CA,105
1/27/2023,2054AA,2
6/11/2022,2227AA,8
3/8/2023,3462AA,100
3/3/2022,1161AA,70
3/7/2023,1956CA,1
3/1/2023,2016CA,45
3/29/2022,2956AA,15
4/8/2023,1366BA,3
4/4/2023,3138CA,3
10/24/2022,3551CA,1050
1/9/2023,2930CA,1
6/8/2022,2498BA,1
4/2/2022,2501CA,237
7/23/2022,2938CA,1
5/2/2022,2876CA,20
11/27/2022,1009AA,836
2/27/2022,1484BA,1
2/10/2023,1161AA,158
5/1/2022,3053AA,4
11/3/2022,1009AA,376
2/16/2023,1479CA,4
11/30/2022,1971AA,170
7/12/2022,2331CA,848
4/14/2023,1445BA,2
3/28/2023,3404CA,10
10/2/2022,1601AA,5
9/21/2022,3027CA,1
2/7/2023,1479CA,2
2/5/2022,3494AA,60
2/27/2022,1486CA,3
4/18/2023,2025AA,42
5/19/2023,3551CA,158
7/29/2022,1193BA,9
12/10/2022,3610AA,2
12/31/2022,1921AA,1
11/7/2022,2227AA,1
9/6/2022,2988AA,1
11/15/2022,3177CA,15
5/28/2022,3533CA,2625
8/6/2022,3448CA,50
6/23/2022,2956AA,23
4/25/2023,2840AA,991
5/16/2022,3423CA,2
12/2/2022,1967BA,400
5/16/2023,3404CA,5
4/23/2022,2988AA,1
5/29/2023,3079BA,18
6/17/2022,3590BA,4
6/8/2023,1956AA,1
3/6/2023,1116CA,450
6/6/2022,2291AA,626
1/12/2023,3143CA,5
8/4/2022,3003AA,1
5/2/2022,2013AA,206
6/2/2022,2640BA,55
5/8/2023,2988AA,10
9/11/2022,1193BA,175
4/19/2022,2016CA,165
4/24/2022,1382CA,8
5/22/2022,1993AA,450
8/12/2022,3003AA,1
6/23/2022,2956AA,8
3/14/2022,2876CA,20
4/19/2022,1956AA,1
12/12/2022,2956AA,19
8/24/2022,1445BA,2
6/30/2022,2956AA,4
11/14/2022,1993AA,1620
9/14/2022,2060AA,2
9/3/2022,1379CA,8
2/24/2023,3423CA,2
5/18/2022,1163CA,60
5/25/2023,3358BA,1
5/13/2022,3053AA,9
1/31/2023,3053AA,40
4/3/2022,2060AA,3
7/4/2022,3358BA,3
8/10/2022,3533CA,3200
3/7/2023,1970CA,283
6/14/2022,3365CA,2
4/18/2022,2925CA,5
4/29/2022,2291AA,455
6/4/2023,1083AA,6470
8/9/2022,3494AA,200
12/11/2022,2293AA,351
3/16/2022,3551CA,150
4/6/2022,3420AA,2
6/11/2023,1486CA,30
12/30/2022,2021CA,15
9/21/2022,1601AA,10
10/31/2022,3365CA,15
6/21/2022,1979AA,15
1/16/2023,3413AA,50
4/16/2023,2994CA,5
5/3/2023,2935BA,8
5/25/2023,3177CA,135
12/31/2022,3407CA,3
10/1/2022,1234BA,512
4/2/2022,1964BA,160
4/18/2023,1907AA,1
4/4/2023,1385CA,10
5/8/2023,3616CA,10
4/29/2023,1990AA,2
8/19/2022,3576BA,20
6/23/2022,1586CA,2
5/17/2023,2025AA,11
3/20/2022,1009AA,5
3/5/2022,3551CA,200
2/12/2022,3551CA,1000
2/4/2023,3423CA,1
5/10/2022,1993AA,700
8/5/2022,2291AA,1243
5/8/2023,3358BA,5
4/18/2023,2923CA,10
6/4/2022,1979AA,5
4/26/2022,2923CA,1
11/17/2022,1385CA,8
5/12/2023,1317CA,1
3/10/2022,2953BA,50
4/4/2023,1077CA,3574
1/17/2023,2173CA,20
2/22/2022,2923CA,5
10/3/2022,2473CA,140
3/25/2023,3502BA,5
9/26/2022,2054AA,12
12/30/2022,1624CA,2
9/13/2022,3512AA,11
5/17/2023,3533CA,100
3/15/2023,1511CA,30
2/10/2023,3551CA,150
4/9/2022,2227AA,2
12/21/2022,1479CA,5
12/17/2022,2212AA,2
11/15/2022,2044CA,8
9/12/2022,3193AA,2
5/2/2023,2766AA,38
8/19/2022,3494AA,350
4/26/2022,3053AA,14
7/26/2022,1077CA,905
3/17/2022,2501CA,31
10/10/2022,1083AA,2335
11/1/2022,3494AA,150
10/4/2022,1486CA,2
8/31/2022,2564BA,57
5/1/2023,2170BA,40
3/23/2023,3193AA,5
9/10/2022,1497CA,37
9/30/2022,1193BA,54
12/30/2022,2766AA,151
11/1/2022,1499CA,3
2/1/2023,3576BA,5
7/29/2022,1967BA,282.5
10/12/2022,2935BA,4
6/27/2022,1367CA,1
2/18/2023,1479CA,3
5/14/2023,1956AA,1
2/19/2023,2930CA,7
8/19/2022,1486CA,7
8/9/2022,1624CA,1
7/27/2022,3404CA,5
7/16/2022,3570CA,12
3/26/2023,3399AA,3
9/10/2022,2508BA,1
10/20/2022,3404CA,3
5/12/2023,1511CA,10
3/25/2023,3399AA,1
2/13/2023,3345AA,50
9/20/2022,1967BA,175
11/11/2022,1214CA,25
9/16/2022,2876CA,2
8/8/2022,1382CA,8
4/1/2022,2041CA,1
4/16/2022,3365CA,1
5/27/2023,2930CA,1
7/1/2022,2767AA,1
3/30/2022,1479CA,2
12/9/2022,3420AA,1
4/18/2023,2227AA,2
10/30/2022,2501CA,803
2/19/2022,2935BA,3
4/10/2022,1511CA,10
3/16/2022,2867AA,3
2/27/2022,3407CA,5
7/25/2022,1601AA,3
3/10/2023,2508BA,1
8/19/2022,3160BA,20
2/17/2022,2953CA,2
12/30/2022,2977BA,1
9/7/2022,2935BA,11
3/21/2023,2429BA,173
1/1/2023,3404CA,6
1/18/2023,1464AA,2
4/10/2022,1145BA,22
10/7/2022,1945AA,1
8/24/2022,1624CA,5
9/11/2022,3448CA,50
9/14/2022,1967BA,30
1/3/2023,2170BA,2
10/23/2022,2189CA,2
4/11/2023,2956AA,10
4/13/2022,1511CA,10
2/1/2022,3461CA,3
5/10/2022,1163CA,165
5/26/2022,2053BA,2
2/17/2023,3551CA,200
4/27/2023,3420AA,1
3/27/2022,1497CA,57
5/27/2023,3576BA,15
3/27/2022,3025CA,1
1/31/2022,1906CA,1
6/7/2023,2953BA,60
9/12/2022,2938CA,3
4/22/2022,2498BA,1
5/7/2023,2565CA,2
7/23/2022,1145BA,42
6/13/2023,2953BA,30
2/22/2022,2970CA,2
6/12/2023,1445BA,2
5/15/2022,3177CA,68.7
3/23/2023,1964BA,1240
4/11/2022,3413AA,15
1/21/2023,2227AA,2
2/13/2023,1971AA,5
11/27/2022,2935BA,5
6/16/2022,3053AA,52
7/25/2022,2291AA,270
10/17/2022,2039CA,2
4/16/2023,1956CA,1
10/26/2022,2044CA,2
3/7/2023,3132BA,1
9/2/2022,3404CA,4
12/18/2022,1379CA,13
3/22/2022,1163CA,150
1/7/2023,2484BA,130.5
2/22/2022,3399AA,3
11/15/2022,2229AA,2
3/25/2022,3358BA,1
4/1/2023,2488CA,22
11/23/2022,2021CA,2
12/24/2022,2396CA,5740
2/3/2023,1126CA,500
3/1/2023,2938CA,7
5/24/2023,1511CA,6
8/26/2022,1479CA,8
8/25/2022,1970CA,55
9/11/2022,2923CA,22
5/16/2023,1668CA,50
2/21/2022,2501CA,250
3/2/2022,3512AA,950
9/7/2022,3462AA,102
7/22/2022,3404CA,2
2/5/2023,1145BA,33
12/25/2022,2291AA,886
7/16/2022,3177CA,67.5
9/22/2022,3494AA,6
6/28/2022,1445BA,2
4/21/2023,3138CA,10
11/23/2022,3502BA,2
9/18/2022,1993AA,4500
9/23/2022,2044CA,21
7/30/2022,2291AA,11500
3/7/2022,1586CA,4
6/12/2022,1385CA,8
4/22/2022,3494AA,1645
11/9/2022,2229CA,6
1/24/2023,1497CA,201
5/24/2022,1161AA,124
3/1/2023,1497CA,20
4/1/2022,3025CA,1
12/7/2022,1967BA,75
6/4/2022,3512AA,2000
3/20/2022,1479CA,5
2/27/2022,1193BA,90
1/8/2023,1116CA,10800
1/9/2023,2977BA,22
12/13/2022,2044CA,20
11/12/2022,1484BA,1
5/16/2022,2013AA,430.5
1/24/2023,3576BA,15
7/8/2022,3495CA,5
4/19/2022,2041CA,2
8/20/2022,1464AA,2
9/9/2022,1971AA,100
12/16/2022,2953BA,50
4/27/2022,1601AA,5
5/5/2023,2396CA,50
11/10/2022,3570CA,8
3/17/2023,1499CA,2
7/24/2022,1906CA,5
9/4/2022,3494AA,50
5/25/2023,3160BA,5
11/24/2022,1479CA,4
4/26/2023,3193AA,2
10/23/2022,3075BA,30
5/21/2023,1630BA,10
4/9/2023,2988AA,1
10/28/2022,3420AA,5
3/25/2023,2212AA,20
9/23/2022,2867AA,32
12/9/2022,1161AA,144
8/30/2022,1584BA,2
3/5/2022,1317CA,4
5/14/2023,3551CA,500
3/31/2022,1993AA,237.5
5/5/2023,3576BA,6
2/14/2023,2925CA,13
11/28/2022,3053AA,9
1/27/2023,3512AA,1770
1/22/2023,2025AA,6
3/6/2023,2935BA,10
5/29/2022,2564BA,21
4/9/2022,3495CA,15
3/15/2023,1445BA,1
6/20/2022,1624AA,2
2/20/2022,2291AA,94
3/3/2022,2953BA,50
5/16/2022,1798AA,6
7/30/2022,3084CA,1
3/1/2023,3551CA,19
2/26/2022,2956AA,4
5/14/2023,3448CA,5.8
8/8/2022,1479CA,23
3/27/2023,2923CA,5
5/22/2022,1445BA,1
5/22/2023,1445BA,1
6/2/2022,2956AA,4
3/15/2023,1956CA,2
2/10/2023,3619CA,8651
4/15/2022,3345AA,20
1/15/2023,3079BA,12
6/7/2023,2025AA,3
1/6/2023,1956AA,1
8/2/2022,2484BA,45
3/17/2023,2573CA,3
7/17/2022,3358BA,1
8/12/2022,1382CA,2
9/30/2022,1624AA,2
8/1/2022,3413AA,1
1/6/2023,3138CA,3
2/23/2022,1499CA,2
8/27/2022,1497CA,71
4/22/2022,3404CA,8
1/8/2023,3027CA,1
4/1/2022,2923CA,1
5/13/2022,2956AA,16
1/26/2023,3407CA,6
6/6/2023,2337CA,105
2/16/2022,1385CA,9
12/3/2022,3461CA,5
9/5/2022,2513CA,6
4/29/2023,3461CA,25
10/22/2022,3423CA,1
3/31/2023,2291AA,167
4/8/2022,2326CA,20
9/28/2022,1445BA,3
7/5/2022,2025AA,35
4/4/2023,1624AA,2
3/30/2023,1445BA,4
2/13/2022,3413AA,1
6/7/2022,1497CA,461
5/24/2023,1385CA,7
1/24/2023,2139BA,2
5/12/2022,2487BA,4
5/9/2022,3533CA,2400
11/25/2022,1214CA,6
3/18/2023,1497CA,55
9/27/2022,2336BA,200
2/25/2022,2938CA,2
3/28/2023,3512AA,3150
10/1/2022,3404CA,10
3/17/2022,1601AA,5
3/9/2023,3250CA,50
6/12/2022,2840AA,126
11/6/2022,1497CA,4
2/28/2023,2935BA,17
11/21/2022,3404CA,6
1/2/2023,2935BA,4
2/23/2022,2041CA,6
8/24/2022,2573CA,7
11/10/2022,1906CA,2
9/6/2022,2342CA,50
6/25/2022,2359CA,315
5/26/2023,1488BA,1642
11/13/2022,3494AA,50
8/9/2022,1695CA,1
1/31/2022,1484BA,1
4/13/2022,3053AA,12
10/31/2022,2483BA,8400
9/1/2022,2315BA,40
5/8/2022,1695CA,1
10/5/2022,3495CA,50
5/7/2022,2016CA,270
7/15/2022,1126CA,300
2/28/2023,3448CA,10
2/14/2023,3551CA,750
3/8/2023,3512AA,4000
8/18/2022,2564BA,62
11/18/2022,1979AA,15
10/31/2022,3590BA,3
5/26/2022,2876CA,1
3/16/2022,1214CA,21
6/7/2023,2498CA,1
6/6/2022,3461CA,1
2/26/2022,3494AA,30
1/7/2023,1479CA,10
7/17/2022,1479CA,5
5/21/2023,2331CA,4
1/26/2023,1116CA,3000
2/20/2022,1601AA,10
10/7/2022,3177CA,67.5
4/17/2023,1479CA,11
11/17/2022,3345AA,40
9/9/2022,3420AA,1
3/5/2023,2621AA,5
2/18/2022,1499CA,2
5/18/2023,1993AA,15
9/7/2022,2600BA,7
2/7/2023,2970CA,2
12/9/2022,3250CA,50
8/23/2022,3003AA,2
1/20/2023,3551CA,1000
8/25/2022,1145BA,141
5/13/2023,2953CA,2
6/6/2022,2840AA,1610
12/10/2022,1499CA,6
3/8/2023,1116CA,1175
2/1/2022,1077CA,1000
6/30/2022,3378CA,50
4/4/2022,2956AA,4
3/14/2022,3365CA,3
6/1/2022,2025AA,12
2/7/2023,3084CA,1
12/17/2022,3570CA,8
9/5/2022,1265CA,1
5/10/2022,1163CA,32
2/14/2023,1126CA,4267
4/2/2023,1601AA,1
2/13/2022,3084CA,1
9/7/2022,1695CA,1
3/21/2023,1009AA,154
8/22/2022,2606AA,7
9/24/2022,2847BA,1367
5/14/2022,2752AA,183
3/26/2022,3003AA,1
3/3/2023,3502BA,2
4/9/2022,2291AA,750
8/13/2022,1163CA,3
8/11/2022,2293AA,126
9/3/2022,2970CA,1
3/21/2022,3345AA,3
8/31/2022,2970CA,2
1/12/2023,1906CA,9
12/9/2022,1445BA,4
1/30/2022,1624CA,2
6/8/2022,2727CA,99
8/31/2022,2173CA,10
4/17/2022,3494AA,100
12/3/2022,1464AA,2
2/22/2022,1994AA,20
5/21/2022,1967BA,2
9/24/2022,1330CA,1
4/6/2023,2501CA,265
2/9/2022,3512AA,1100
5/1/2022,1009AA,263
7/12/2022,2013AA,195
10/1/2022,2508BA,4
10/25/2022,2673BA,560
5/5/2023,2956AA,1
4/3/2022,1971AA,5
4/29/2022,3448CA,35
3/7/2022,2935BA,5
5/8/2023,2291AA,1022
2/23/2022,2060AA,2
2/23/2022,2487BA,3
5/28/2023,1979AA,5
6/8/2023,2342CA,200
12/30/2022,1366BA,1
3/17/2022,3025CA,1
12/15/2022,2785BA,32
7/22/2022,3125AA,4
3/9/2022,1382CA,10
3/13/2022,3358BA,1
3/16/2023,1130AA,1122
7/25/2022,2331CA,1100
2/17/2023,2331CA,286
2/9/2023,1514BA,25
9/15/2022,3025CA,1
4/28/2022,3084CA,1
7/19/2022,2513CA,1
3/10/2022,2277AA,145
10/12/2022,3053AA,2
7/11/2022,2054AA,2
9/22/2022,2513CA,1
10/27/2022,2317CA,150
9/19/2022,3619CA,6000
12/10/2022,3345AA,5
2/24/2022,2053BA,8
4/14/2023,2025AA,9
5/23/2022,2501CA,22
10/11/2022,1511CA,8
7/5/2022,3084CA,1
2/20/2023,1193BA,53
5/7/2023,1193BA,56
11/9/2022,3502BA,10
6/8/2023,1907AA,2
12/11/2022,2988AA,1
4/22/2022,1967BA,20
10/17/2022,3556AA,9
7/2/2022,1979AA,25
4/5/2022,1083AA,2823
9/13/2022,2935BA,15
12/20/2022,2212AA,3
8/1/2022,2988AA,1
7/20/2022,2606AA,4
9/22/2022,2229CA,2
5/3/2023,2513CA,3
1/30/2023,1842BA,1
2/9/2023,3205AA,1
5/14/2022,2923CA,42
11/28/2022,2501CA,17
4/11/2023,3178CA,1
8/3/2022,1445BA,1
11/10/2022,2025AA,55
2/15/2023,3378CA,600
2/27/2023,2066AA,3
4/14/2022,3365CA,50
2/20/2022,3378CA,1500
1/2/2023,3576BA,5
6/22/2022,2291AA,164
7/7/2022,3025CA,1
3/29/2022,2501CA,100
11/21/2022,1382CA,20
10/17/2022,1445BA,1
9/21/2022,1317CA,1
3/10/2022,1630BA,2
3/27/2022,2508BA,1
5/17/2023,1130AA,180
10/5/2022,1193BA,21
4/20/2023,1993AA,215
12/12/2022,1497CA,7
12/7/2022,3461CA,2
5/1/2022,1967BA,350
2/23/2023,1130AA,1720
12/2/2022,2508BA,1
10/6/2022,2025AA,8
3/28/2023,2840AA,440
4/23/2023,3576BA,2
8/9/2022,2212AA,2
4/14/2022,1317CA,1
7/6/2022,1514BA,1
6/23/2022,1077CA,290
10/6/2022,3533CA,1000
4/11/2023,2348BA,1
12/9/2022,1145BA,26
11/9/2022,2767AA,38
9/3/2022,1970CA,1721
10/25/2022,2053BA,3
4/2/2022,3053AA,37
2/8/2023,1971AA,350.5
3/19/2022,2867AA,21
2/13/2022,3404CA,2
8/14/2022,1116CA,33508
12/7/2022,1206BA,21
5/15/2022,2970CA,1
4/5/2022,1077CA,3
12/3/2022,3461CA,3
7/21/2022,2331CA,48
10/12/2022,3404CA,3
7/29/2022,1193BA,513
2/10/2023,3177CA,67.5
8/27/2022,3494AA,100
1/26/2023,1956AA,1
2/19/2022,3053AA,39
6/30/2022,1907AA,1
10/21/2022,3462AA,50
9/27/2022,1511CA,25
2/21/2022,1385CA,14
12/12/2022,3619CA,1890
4/23/2022,1499CA,6
3/8/2023,1992AA,600
7/15/2022,3143CA,2
3/3/2022,2501CA,100
7/17/2022,1317CA,2
7/14/2022,1317CA,5
4/18/2023,2876CA,20
2/27/2022,3404CA,10
7/31/2022,1499CA,2
5/18/2022,3250CA,175
5/25/2022,2170BA,1
2/15/2023,1214CA,95
9/30/2022,1009AA,314
3/1/2023,3345AA,6
1/28/2023,1077CA,1700
12/29/2022,2977BA,7
6/1/2022,1630BA,5
1/8/2023,3590BA,13
8/24/2022,1479CA,4
2/14/2022,3358BA,5
3/2/2023,1499CA,3
12/3/2022,1956AA,1
4/5/2022,3413AA,10
6/22/2022,3404CA,3
9/27/2022,1511CA,15
3/27/2022,1970CA,10
3/28/2023,2935BA,7
12/12/2022,3461CA,400
4/8/2022,2229AA,2
1/7/2023,2173CA,1
8/15/2022,3143CA,3
1/12/2023,3407CA,8
11/12/2022,1077CA,14
3/13/2022,2763CA,397
2/20/2023,2220BA,2
7/20/2022,3125AA,3
6/10/2022,3533CA,6983
12/30/2022,1116CA,4371
3/3/2023,2867AA,10
6/1/2022,1499AA,150
10/17/2022,3177CA,67.5
9/28/2022,1281BA,1
11/17/2022,2227AA,23
5/6/2022,2606AA,2
3/24/2023,1163CA,55
3/25/2023,2212AA,2
11/7/2022,2326CA,36
5/22/2022,2501CA,253
10/19/2022,1624AA,3
4/22/2022,3160BA,2
11/14/2022,2016CA,5
7/16/2022,1511CA,25
11/7/2022,1193BA,287
12/11/2022,1385CA,8
2/12/2022,1582CA,1
3/20/2022,3556AA,20
7/15/2022,1382CA,16
4/26/2023,2729AA,48
10/31/2022,2078CA,5
9/28/2022,1970CA,20
2/8/2022,1497CA,6
12/26/2022,1921AA,2
4/28/2023,2115CA,14
4/14/2023,2508BA,1
1/11/2023,3084CA,2
2/19/2023,3590BA,18
4/1/2023,2956AA,2
4/2/2023,2930CA,2
7/16/2022,3016BA,1
1/31/2022,2953BA,90
3/27/2023,1385CA,48
3/12/2023,1145BA,32
9/5/2022,2016CA,1.5
11/20/2022,3193AA,5
4/15/2022,1317CA,1
6/26/2022,2293AA,10
